video,frame,f1x1,f1y1,f1x2,f1y2,f2x1,f2y1,f2x2,f2y2
task_kam2_gh128416,3903,522,423,724,741,1548,544,1806,1080
task_kam2_gh128416,3904,522,420,723,739,1548,545,1804,1080
task_kam2_gh128416,3905,507,424,719,746,1549,543,1807,1080
task_kam2_gh128416,3906,490,422,719,748,1546,540,1809,1080
task_kam2_gh128416,3907,474,419,719,744,1538,534,1810,1080
task_kam2_gh128416,3909,476,411,719,744,1535,534,1810,1080
task_kam2_gh128416,3910,486,420,719,742,1533,538,1808,1080
task_kam2_gh128416,3911,483,406,719,739,1532,534,1808,1080
task_kam2_gh128416,3912,487,406,719,737,1529,535,1808,1080
task_kam2_gh128416,3913,488,404,718,738,1526,527,1808,1080
task_kam2_gh128416,3914,485,391,714,735,1530,523,1808,1080
task_kam2_gh128416,3915,471,385,703,733,1528,524,1808,1080
task_kam2_gh128416,4190,620,419,816,808,1732,631,1918,1075
task_kam2_gh128416,4191,621,421,815,807,1732,629,1918,1075
task_kam2_gh128416,4255,603,400,744,820,470,394,621,750
task_kam2_gh128416,4257,613,402,756,820,460,395,618,743
task_kam2_gh128416,4547,807,402,940,763,766,377,871,692
task_kam2_gh128416,5016,960,395,1151,762,1078,420,1354,818
task_kam2_gh128416,5017,959,409,1150,761,1080,428,1352,829
task_kam2_gh128416,5018,953,393,1149,756,1078,430,1348,845
task_kam2_gh128416,5019,946,391,1150,762,1078,430,1337,826
task_kam2_gh128416,5020,945,392,1149,764,1081,425,1321,800
task_kam2_gh128416,5021,937,393,1143,760,1081,428,1321,809
task_kam2_gh128416,5022,933,417,1146,759,1078,432,1312,823
task_kam2_gh128416,5198,1048,442,1351,843,1026,441,1245,839
task_kam2_gh128416,5199,1042,435,1337,831,1025,448,1231,835
task_kam2_gh128416,5200,1044,433,1338,834,1032,436,1232,840
task_kam2_gh128416,5201,1052,429,1328,842,1031,442,1219,838
task_kam2_gh128416,5202,1086,429,1327,841,1015,445,1211,834
task_kam2_gh128416,5203,1099,427,1325,842,1012,445,1203,833
task_kam2_gh128416,5204,1092,429,1309,841,1001,447,1213,830
task_kam2_gh128416,5206,1016,431,1310,839,1011,446,1206,828
task_kam2_gh128416,5238,1032,476,1225,739,854,467,1058,789
task_kam2_gh128416,5239,1040,445,1226,742,861,473,1057,794
task_kam2_gh128416,5240,1042,448,1229,746,869,477,1060,795
task_kam2_gh128416,5241,1040,481,1228,751,876,475,1059,797
task_kam2_gh128416,5242,1039,469,1229,754,878,478,1061,803
task_kam2_gh128416,5243,876,489,1063,806,1031,456,1229,755
task_kam2_gh128416,5244,1022,467,1230,754,874,496,1067,804
task_kam2_gh128416,5245,1024,475,1231,755,875,497,1067,802
task_kam2_gh128416,5426,1102,416,1329,788,1245,418,1400,749
task_kam2_gh128416,5427,1103,422,1331,792,1247,418,1395,747
task_kam2_gh128416,5428,1105,429,1332,796,1246,418,1395,744
task_kam2_gh128416,5429,1114,431,1336,805,1244,427,1393,745
task_kam2_gh128416,5431,1119,433,1290,832,1244,426,1396,764
task_kam2_gh128416,5442,1260,423,1418,766,1099,406,1224,832
task_kam2_gh128416,5443,1264,423,1420,767,1095,405,1223,833
task_kam2_gh128416,5444,1263,424,1407,767,1092,405,1218,833
task_kam2_gh128416,5495,901,444,1033,820,1016,424,1136,750
task_kam2_gh128416,5496,904,439,1031,819,1018,425,1126,751
task_kam2_gh128416,5497,901,434,1021,821,1007,427,1119,751
task_kam2_gh128416,5498,905,434,1028,823,985,425,1119,747
task_kam2_gh128416,6021,940,431,1097,760,1055,426,1164,717
task_kam2_gh128416,6022,940,432,1094,757,1059,430,1166,717
task_kam2_gh128416,6032,938,440,1071,755,1072,429,1185,715
task_kam2_gh128416,6033,937,436,1070,755,1069,429,1188,717
task_kam2_gh128416,6034,935,435,1071,758,1071,428,1189,716
task_kam2_gh128416,6047,1091,429,1307,759,910,384,1057,742
task_kam2_gh128416,6048,1092,431,1307,759,906,384,1057,740
task_kam2_gh128416,6097,1044,448,1300,751,898,418,1065,742
task_kam2_gh128416,6099,1047,446,1293,751,900,414,1077,747
task_kam2_gh128416,6167,1075,399,1285,784,1236,430,1409,789
task_kam2_gh128416,6168,1071,383,1287,782,1236,433,1407,789
task_kam2_gh128416,6169,1237,433,1406,788,1072,375,1287,782
task_kam2_gh128416,6170,1237,432,1411,787,1058,439,1289,781
task_kam2_gh128416,6172,1052,409,1293,790,1236,441,1428,782
task_kam2_gh128416,6173,1237,442,1429,782,1057,385,1299,801
task_kam2_gh128416,6174,1047,398,1301,803,1240,434,1437,782
task_kam2_gh128416,6175,1044,419,1304,802,1243,430,1441,787
task_kam2_gh128416,6191,1317,426,1494,784,1081,441,1324,801
task_kam2_gh128416,6192,1323,428,1505,784,1078,443,1314,808
task_kam2_gh128416,6193,1328,447,1517,787,1102,437,1307,807
task_kam2_gh128416,6194,1090,451,1309,812,1328,484,1523,784
task_kam2_gh128416,6323,1017,404,1153,746,1003,399,1142,730
task_kam2_gh128416,6480,750,468,944,788,506,443,776,817
task_kam2_gh128416,6481,509,447,774,806,750,483,943,785
task_kam2_gh128416,6482,507,440,776,815,742,422,944,771
task_kam2_gh128416,6484,505,447,777,816,741,473,945,770
task_kam2_gh128416,6485,502,451,777,817,741,489,946,783
task_kam2_gh128416,6486,743,489,946,786,497,451,778,831
task_kam2_gh128416,6487,733,500,946,787,494,446,777,826
task_kam2_gh128416,6488,493,444,778,833,734,511,946,794
task_kam2_gh078416,708,1144,421,1314,829,1020,432,1177,744
task_kam2_gh078416,715,1021,398,1196,740,1142,428,1307,825
task_kam2_gh078416,716,1022,397,1194,735,1140,427,1306,820
task_kam2_gh078416,717,1137,424,1296,818,1024,398,1189,738
task_kam2_gh078416,718,1025,400,1201,744,1124,424,1287,816
task_kam2_gh078416,807,868,451,1146,1078,1006,437,1154,803
task_kam2_gh078416,828,642,447,900,1078,952,448,1094,785
task_kam2_gh078416,829,939,448,1091,788,645,449,894,1080
task_kam2_gh078416,830,646,452,891,1080,948,447,1092,786
task_kam2_gh078416,833,968,442,1087,786,649,451,876,1080
task_kam2_gh078416,842,913,427,1076,795,696,424,869,943
task_kam2_gh078416,843,914,424,1073,787,700,434,865,944
task_kam2_gh078416,844,928,423,1062,783,688,436,852,936
task_kam2_gh078416,845,949,431,1064,786,690,437,854,938
task_kam2_gh078416,915,595,426,870,852,849,429,996,789
task_kam2_gh078416,916,596,424,872,857,855,427,1002,789
task_kam2_gh078416,917,851,428,1002,786,597,430,869,860
task_kam2_gh078416,923,833,340,983,789,603,425,881,856
task_kam2_gh078416,924,833,377,967,803,601,416,890,853
task_kam2_gh078416,925,837,410,962,806,684,420,886,853
task_kam2_gh078416,1013,1126,418,1351,717,1037,403,1178,773
task_kam2_gh078416,1014,1124,413,1355,721,1033,403,1176,759
task_kam2_gh078416,1015,1127,418,1351,720,1031,401,1173,753
task_kam2_gh078416,1217,1342,409,1553,739,1180,405,1325,978
task_kam2_gh078416,1219,1351,411,1541,741,1177,387,1330,976
task_kam2_gh078416,1438,1287,403,1460,799,1408,400,1624,732
task_kam2_gh078416,1439,1281,404,1450,798,1409,402,1618,732
task_kam2_gh078416,1440,1276,409,1447,798,1407,406,1622,732
task_kam2_gh078416,1441,1271,421,1440,798,1406,407,1626,735
task_kam2_gh078416,1524,1301,420,1494,764,1243,413,1393,776
task_kam2_gh078416,1552,1315,430,1452,733,1396,406,1534,727
task_kam2_gh078416,1553,1317,420,1458,732,1396,396,1533,728
task_kam2_gh078416,1554,1316,392,1467,729,1400,392,1537,724
task_kam2_gh078416,1555,1316,390,1462,725,1402,425,1576,726
task_kam2_gh078416,1566,1325,409,1482,725,1396,433,1548,724
task_kam2_gh078416,1567,1395,427,1546,724,1334,414,1487,721
task_kam2_gh078416,1569,1398,433,1551,726,1400,546,1547,727
task_kam2_gh078416,1742,1013,427,1232,758,1220,432,1398,850
task_kam2_gh078416,1743,1013,439,1230,758,1215,433,1400,832
task_kam2_gh078416,1744,1015,430,1236,758,1202,433,1403,829
task_kam2_gh078416,1749,1012,441,1233,758,1211,438,1432,849
task_kam2_gh078416,1750,1012,447,1233,760,1212,433,1433,856
task_kam2_gh078416,1751,1012,448,1232,761,1224,434,1439,861
task_kam2_gh078416,1752,1221,437,1441,859,1013,425,1229,765
task_kam2_gh078416,1753,1221,435,1441,845,1012,425,1228,764
task_kam2_gh078416,1762,1039,404,1239,772,1223,423,1406,840
task_kam2_gh078416,1763,1052,406,1236,774,1230,425,1394,855
task_kam2_gh078416,1764,1066,408,1236,772,1224,426,1398,907
task_kam2_gh078416,1765,1075,412,1236,774,1225,427,1395,909
task_kam2_gh078416,1766,1077,419,1236,775,1230,431,1389,920
task_kam2_gh078416,1767,1078,413,1237,776,1237,433,1382,924
task_kam2_gh078416,1768,1077,416,1238,775,1241,450,1381,926
task_kam2_gh078416,1809,1081,413,1287,788,1216,444,1443,1046
task_kam2_gh078416,1810,1082,414,1285,788,1215,431,1445,1049
task_kam2_gh078416,1817,1083,414,1299,809,1196,439,1441,1055
task_kam2_gh078416,1818,1081,412,1295,801,1247,441,1442,1059
task_kam2_gh078416,1819,1080,413,1297,795,1236,437,1443,1056
task_kam2_gh078416,1832,1096,428,1246,795,1191,445,1379,1076
task_kam2_gh078416,2194,1215,401,1402,735,1083,403,1215,778
task_kam2_gh078416,2195,1211,406,1403,739,1085,403,1225,777
task_kam2_gh078416,2196,1084,401,1226,777,1210,412,1403,740
task_kam2_gh078416,2197,1083,399,1228,777,1206,411,1403,741
task_kam2_gh078416,2199,1081,397,1215,780,1202,414,1402,740
task_kam2_gh078416,2430,1130,386,1290,790,1328,403,1569,782
task_kam2_gh078416,2431,1131,388,1298,790,1327,402,1573,786
task_kam2_gh078416,2432,1131,390,1290,789,1328,404,1579,787
task_kam2_gh078416,2434,1133,392,1307,789,1329,404,1580,787
task_kam2_gh078416,2435,1135,392,1299,788,1329,405,1588,787
task_kam2_gh078416,2442,1381,402,1584,772,1234,401,1384,806
task_kam2_gh078416,2444,1234,395,1392,805,1391,406,1586,768
task_kam2_gh078416,2445,1234,396,1390,806,1387,405,1584,771
task_kam2_gh078416,2446,1234,394,1385,806,1392,405,1585,767
task_kam2_gh078416,2560,1262,414,1411,757,1369,381,1669,1023
task_kam2_gh078416,2561,1261,416,1408,758,1369,381,1669,1028
task_kam2_gh078416,2562,1264,415,1419,753,1370,382,1672,1041
task_kam2_gh078416,2665,1398,390,1545,780,1521,411,1717,865
task_kam2_gh078416,2666,1397,391,1548,775,1523,411,1718,871
task_kam2_gh078416,2667,1395,391,1553,766,1527,414,1719,882
task_kam2_gh078416,2744,997,398,1154,792,1160,412,1353,799
task_kam2_gh078416,2745,993,400,1161,793,1160,418,1373,803
task_kam2_gh078416,2747,978,393,1148,791,1162,415,1399,803
task_kam2_gh078416,2805,1360,419,1607,821,1094,494,1354,805
task_kam2_gh078416,2809,1369,417,1567,803,1140,423,1392,814
task_kam2_gh078416,2812,1368,413,1547,786,1123,429,1417,808
task_kam2_gh078416,2813,1368,417,1548,787,1131,425,1415,809
task_kam2_gh078416,2814,1363,416,1545,810,1142,422,1413,812
task_kam2_gh078416,2815,1360,416,1545,810,1163,423,1432,818
task_kam2_gh078416,2816,1371,416,1552,812,1178,417,1416,830
task_kam2_gh078416,2817,1371,414,1560,804,1198,411,1429,842
task_kam2_gh078416,2818,1222,406,1428,855,1374,417,1572,819
task_kam2_gh078416,2819,1245,402,1428,858,1370,414,1571,809
task_kam2_gh078416,2820,1264,401,1430,843,1377,417,1585,800
task_kam2_gh078416,2870,1205,403,1442,772,1066,402,1218,772
task_kam2_gh078416,2872,1216,406,1445,771,1067,404,1217,775
task_kam2_gh078416,2873,1208,404,1444,772,1066,409,1218,774
task_kam2_gh078416,2874,1203,404,1441,771,1068,411,1215,777
task_kam2_gh078416,2879,1074,419,1224,770,1201,396,1446,764
task_kam2_gh078416,2881,1074,419,1235,769,1201,403,1447,760
task_kam2_gh078416,2882,1073,419,1237,768,1201,405,1449,761
task_kam2_gh078416,2883,1073,419,1237,772,1202,399,1447,760
task_kam2_gh078416,2884,1074,419,1241,769,1195,401,1445,758
task_kam2_gh078416,2964,1261,418,1457,790,1529,390,1718,774
task_kam2_gh078416,2966,1302,419,1472,811,1545,400,1751,839
task_kam2_gh078416,2967,1316,426,1474,811,1546,404,1759,814
task_kam4_gh139681,97,510,417,769,866,815,402,981,875
task_kam4_gh139681,101,778,396,1018,868,558,417,771,850
task_kam4_gh139681,292,671,418,860,761,799,367,1014,765
task_kam4_gh139681,293,800,396,1007,766,672,413,856,762
task_kam4_gh139681,294,672,403,856,762,797,407,1003,771
task_kam4_gh139681,295,672,398,846,764,801,401,978,771
task_kam4_gh139681,440,1201,412,1398,861,1341,464,1539,874
task_kam4_gh139681,441,1202,420,1384,863,1339,460,1540,883
task_kam4_gh139681,442,1202,421,1382,864,1342,463,1540,879
task_kam4_gh139681,578,920,386,1144,825,769,412,958,801
task_kam4_gh139681,580,922,394,1130,828,768,415,959,794
task_kam4_gh139681,581,917,396,1115,837,768,414,959,795
task_kam4_gh139681,728,1143,440,1305,881,877,478,1133,840
task_kam4_gh139681,729,1143,466,1302,885,877,465,1130,836
task_kam4_gh139681,730,1139,492,1306,881,878,338,1128,837
task_kam4_gh139681,731,1141,499,1302,879,881,378,1136,837
task_kam4_gh139681,835,1017,395,1246,874,1080,411,1395,1075
task_kam4_gh139681,910,640,409,851,1076,942,516,1130,1080
task_kam4_gh139681,911,642,407,941,1076,920,497,1126,1077
task_kam4_gh139681,912,643,409,899,1077,929,398,1123,1063
task_kam4_gh139681,913,642,414,877,1077,942,409,1119,1071
task_kam4_gh139681,914,640,411,882,1076,921,420,1120,1076
task_kam4_gh139681,915,636,412,877,1074,868,408,1124,1080
task_kam4_gh139681,938,575,418,830,1048,817,390,1123,970
task_kam4_gh139681,939,571,423,826,1043,827,392,1120,937
task_kam4_gh139681,940,567,428,820,1044,835,390,1119,979
task_kam4_gh139681,942,561,430,810,1042,842,392,1120,979
task_kam4_gh139681,1473,1099,395,1368,844,1341,403,1528,852
task_kam4_gh139681,1476,1098,399,1375,846,1341,401,1523,844
task_kam4_gh139681,1481,1345,400,1532,891,1090,483,1375,841
task_kam4_gh139681,1484,1381,397,1542,898,1091,475,1397,843
task_kam4_gh139681,1485,1378,396,1546,901,1089,494,1396,843
task_kam4_gh139681,1486,1387,395,1555,904,1086,493,1402,842
task_kam4_gh139681,1487,1380,394,1572,904,1084,492,1404,840
task_kam4_gh139681,1601,1129,387,1286,957,1262,430,1467,940
task_kam4_gh139681,1603,1272,475,1467,942,1121,390,1320,963
task_kam4_gh139681,1604,1286,491,1466,939,1113,396,1278,892
task_kam4_gh139681,1605,1258,491,1472,952,1089,398,1306,883
task_kam4_gh139681,1606,1242,476,1463,944,1053,396,1285,883
task_kam4_gh139681,1730,659,434,877,1075,857,454,1034,872
task_kam4_gh139681,1731,656,434,875,1075,855,455,1036,873
task_kam4_gh139681,1749,550,413,822,1043,760,381,967,882
task_kam4_gh139681,1750,535,412,807,1037,789,436,965,877
task_kam4_gh139681,1751,530,411,795,1031,790,442,971,877
task_kam4_gh139681,1752,514,405,794,1024,782,439,978,885
task_kam4_gh139681,1799,255,453,590,1071,1048,389,1250,753
task_kam4_gh139681,1808,1037,372,1159,754,224,429,542,1031
task_kam4_gh139681,1809,1034,364,1152,752,201,419,544,1041
task_kam4_gh139681,1836,912,390,1018,754,242,454,481,926
task_kam4_gh139681,2026,803,417,974,871,730,402,960,975
task_kam4_gh139681,2027,725,383,970,988,820,400,976,873
task_kam4_gh139681,2084,1353,419,1683,1079,505,460,888,1077
task_kam4_gh139681,2287,1191,461,1503,1077,1050,525,1332,987
task_kam4_gh139681,2288,1192,476,1503,1075,1053,491,1329,1045
task_kam4_gh139681,2289,1195,469,1505,1071,1053,554,1329,1046
task_kam4_gh139681,2295,1206,466,1498,1069,1060,532,1397,1052
task_kam4_gh139681,2305,1072,485,1344,1025,1341,437,1592,1072
task_kam4_gh139681,2306,1074,484,1340,1022,1334,438,1596,1080
task_kam4_gh139681,2307,1077,479,1364,1018,1288,429,1613,1077
task_kam4_gh139681,2503,907,411,1103,790,1591,385,1748,778
task_kam4_gh139681,2504,906,411,1098,786,1596,384,1745,769
task_kam4_gh139681,2505,894,402,1095,787,1591,384,1733,771
task_kam4_gh139681,2672,941,391,1107,772,1094,391,1390,1075
task_kam4_gh139681,2675,941,386,1089,767,1084,391,1391,1075
task_kam4_gh139681,2693,907,391,1006,749,1053,431,1168,734
task_kam4_gh139681,2694,908,392,1006,744,1043,421,1161,733
task_kam4_gh139681,2695,908,395,1010,744,1042,419,1159,731
task_kam4_gh139681,2696,908,396,1006,745,1037,422,1159,733
task_kam4_gh139681,2697,900,395,1005,736,1042,426,1158,731
task_kam4_gh139681,2698,882,394,1006,734,1038,415,1158,731
task_kam4_gh139681,2808,951,385,1148,796,859,384,1009,791
task_kam4_gh139681,2912,805,418,970,854,992,399,1153,814
task_kam4_gh139681,2913,807,417,973,851,989,400,1152,814
task_kam4_gh139681,2914,810,417,976,847,981,400,1152,815
task_kam4_gh139681,2919,818,408,991,856,1000,411,1150,817
task_kam4_gh139681,2920,833,413,1002,853,1004,415,1150,817
task_kam4_gh139681,2921,1004,422,1149,818,837,408,996,846
task_kam4_gh139681,2922,1004,427,1149,818,842,409,998,847
task_kam4_gh139681,2923,847,404,996,841,1007,425,1150,818
task_kam4_gh139681,2924,853,409,1002,833,1006,412,1150,817
task_kam4_gh139681,2925,850,412,1008,829,1005,426,1150,818
task_kam4_gh139681,2926,1006,439,1150,818,853,414,1004,817
task_kam4_gh139681,2927,1006,444,1150,819,859,413,995,815
task_kam4_gh139681,2928,1006,444,1150,819,863,412,992,809
task_kam4_gh139681,3246,707,395,878,952,732,394,899,841
task_kam4_gh139681,3302,983,373,1097,777,896,418,1018,830
task_kam4_gh139681,3316,960,406,1094,821,990,389,1158,727
task_kam4_gh139681,3318,1004,387,1160,723,962,388,1096,814
task_kam4_gh139681,3610,619,409,769,875,659,403,798,815
task_kam4_gh139681,3612,598,396,734,876,689,402,812,798
task_kam4_gh139681,3614,580,398,717,880,684,399,808,798
task_kam4_gh139681,3615,562,403,709,881,688,395,812,794
task_kam4_gh139681,3616,549,402,706,873,685,396,813,792
task_kam4_gh139681,3617,531,404,705,844,689,395,815,793
task_kam4_gh139681,3967,398,497,698,1029,675,391,814,927
task_kam4_gh139681,3968,399,492,708,1022,669,391,805,927
task_kam4_gh139681,3969,400,484,701,1029,662,398,806,923
task_kam4_gh139681,3983,691,399,870,937,404,456,695,941
task_kam4_gh139681,3984,693,401,887,928,402,457,692,939
task_kam4_gh139681,3985,399,462,685,956,693,398,898,936
task_kam4_gh139681,3986,397,453,681,962,695,403,904,917
task_kam4_gh139681,3987,395,454,661,954,711,411,921,934
task_kam4_gh139681,4040,654,396,838,903,519,410,674,854
task_kam4_gh139681,4191,665,401,830,866,545,433,788,913
task_kam4_gh139681,4193,536,408,797,927,713,409,849,850
task_kam4_gh139681,4194,535,413,797,928,717,406,851,852
task_kam4_gh139681,4195,533,407,795,928,717,406,852,855
task_kam4_gh139681,4196,531,403,793,928,719,405,855,855
task_kam4_gh139681,4408,489,445,768,829,853,420,1144,1080
task_kam4_gh139681,4410,512,452,729,823,835,420,1121,1072
task_kam4_gh139681,4411,516,445,726,830,829,413,1102,1076
task_kam4_gh139681,4421,449,435,731,818,733,396,1048,1071
task_kam4_gh139681,4422,444,436,725,816,724,397,1046,1071
task_kam4_gh139681,4423,445,438,723,820,715,395,1046,1070
task_kam4_gh139681,4424,440,439,721,847,709,397,1042,1072
task_kam4_gh139681,4441,657,413,934,1073,433,436,639,778
task_kam4_gh139681,4442,433,436,638,778,655,414,929,1073
task_kam4_gh139681,4445,430,434,630,774,644,413,917,1072
task_kam4_gh139681,4446,425,437,629,780,639,413,910,1070
task_kam4_gh139681,4447,631,414,903,1068,423,437,622,774
task_kam4_gh139681,4448,435,435,605,772,625,417,899,1067
task_kam4_gh139681,4597,1090,400,1204,748,992,412,1128,785
task_kam4_gh139681,4600,1062,410,1215,757,990,413,1136,749
task_kam4_gh139681,4601,1064,404,1218,773,988,411,1145,749
task_kam4_gh139681,4602,1065,407,1219,775,988,410,1174,763
task_kam4_gh139681,4608,1134,393,1237,748,1046,400,1153,779
task_kam4_gh139681,4609,1048,398,1192,779,1124,394,1238,748
task_kam4_gh139681,4610,1053,397,1202,782,1143,393,1245,746
task_kam4_gh139681,4611,1044,394,1153,784,1155,393,1259,745
task_kam4_gh139681,4636,1096,395,1232,753,1173,419,1344,749
task_kam4_gh139681,4638,1109,396,1237,760,1199,405,1343,742
task_kam4_gh139681,4648,1140,399,1302,756,1249,413,1343,742
task_kam4_gh139681,4649,1145,400,1297,756,1153,402,1342,750
task_kam4_gh139681,4650,1141,401,1254,756,1161,406,1342,748
task_kam4_gh139681,5179,1229,415,1448,879,987,429,1163,866
task_kam4_gh139681,5181,1197,413,1434,874,993,383,1185,866
task_kam4_gh139681,5182,1208,412,1479,875,988,377,1201,868
task_kam4_gh139681,5183,1223,412,1487,876,991,376,1194,867
task_kam4_gh139681,5184,1226,411,1488,875,993,377,1215,868
task_kam4_gh139681,5185,1227,407,1494,873,996,390,1233,869
task_kam4_gh139681,5194,1291,415,1555,860,1069,412,1278,874
task_kam4_gh139681,5195,1298,416,1560,868,1083,416,1296,873
task_kam4_gh139681,5196,1111,432,1290,879,1298,418,1557,875
task_kam4_gh139681,5197,1124,432,1291,878,1291,414,1552,867
task_kam4_gh139681,5198,1136,435,1299,875,1293,420,1553,859
task_kam4_gh139681,5212,1145,471,1397,878,1381,407,1545,821
task_kam4_gh139681,5214,1149,457,1398,877,1381,399,1556,821
task_kam4_gh139681,5215,1389,398,1569,824,1155,476,1403,879
task_kam4_gh139681,5217,1181,475,1399,900,1379,392,1595,829
task_kam4_gh139681,5226,1245,468,1489,870,1413,418,1580,839
task_kam4_gh139681,5227,1246,462,1489,870,1413,414,1584,808
task_kam4_gh139681,5228,1247,460,1520,870,1412,415,1581,867
task_kam4_gh139681,5232,1359,409,1590,869,1252,465,1459,870
task_kam4_gh139681,5235,1344,409,1615,873,1261,468,1509,869
task_kam4_gh139681,5236,1386,416,1622,876,1251,466,1493,866
task_kam4_gh139681,5260,1237,422,1474,833,1499,396,1664,978
task_kam4_gh139681,5311,1206,421,1457,977,1193,429,1345,832
task_kam4_gh139681,5312,1202,423,1447,975,1193,428,1349,907
task_kam4_gh139681,5313,1202,422,1443,980,1194,422,1338,908
task_kam4_gh139681,5315,1197,423,1422,978,1193,430,1355,911
task_kam4_gh139681,5458,638,458,963,1036,950,431,1150,868
task_kam4_gh139681,5459,634,480,881,1039,947,416,1150,1009
task_kam4_gh139681,5460,938,410,1149,1080,632,477,969,1038
task_kam4_gh139681,5461,936,392,1145,1080,635,481,1055,1042
task_kam4_gh139681,5462,931,388,1138,1078,633,358,1059,1047
task_kam4_gh139681,5463,929,388,1130,1077,633,466,1027,1044
task_kam4_gh139681,5464,934,389,1111,1073,635,478,960,1043
task_kam4_gh139681,5501,424,419,753,909,724,415,959,934
task_kam4_gh139681,5502,424,443,743,909,713,436,948,931
task_kam4_gh139681,5510,417,468,785,910,632,380,874,969
task_kam4_gh139681,5511,419,468,758,919,579,420,880,964
task_kam4_gh139681,5512,422,470,750,920,570,411,878,964
task_kam4_gh139681,5513,434,461,767,919,584,401,868,883
task_kam4_gh139681,5517,577,446,862,885,421,470,774,931
task_kam4_gh139681,5518,565,408,860,901,422,459,783,931
task_kam4_gh139681,5520,421,448,794,931,557,411,850,928
task_kam4_gh139681,5521,580,420,852,934,420,448,794,932
task_kam4_gh139681,5725,1419,389,1631,927,787,443,989,878
task_kam4_gh139681,5835,385,480,694,1011,705,490,932,1076
task_kam4_gh139681,5836,382,480,688,1010,708,495,936,1075
task_kam4_gh139681,5837,376,482,687,1007,700,501,940,1073
task_kam4_gh139681,5838,375,479,678,1009,699,516,944,1074
task_kam4_gh139681,5868,692,421,1017,1074,385,484,763,952
task_kam4_gh139681,5869,697,422,1019,1073,398,477,757,953
task_kam4_gh139681,5870,702,426,1022,1074,423,480,739,962
task_kam4_gh139681,5871,705,431,1029,1073,445,478,730,954
task_kam4_gh139681,5872,715,429,1031,1073,486,465,735,958
task_kam4_gh139681,5879,556,444,806,1009,714,419,1052,1061
task_kam4_gh139681,5880,582,447,826,993,642,421,1057,1059
task_kam4_gh139681,5881,578,450,835,1036,677,423,1061,1062
task_kam4_gh139681,5898,712,424,1056,1057,669,429,951,1038
task_kam4_gh139681,5900,709,419,1054,1062,673,418,944,1046
task_kam4_gh139681,5901,716,422,1053,1067,675,427,949,1051
task_kam4_gh139681,5902,717,421,1054,1075,675,438,944,1041
task_kam4_gh139681,5903,711,421,1056,1079,683,431,968,1053
task_kam4_gh139681,6021,723,432,880,956,719,421,845,858
task_kam4_gh139681,6023,720,416,879,945,716,416,858,875
task_kam4_gh139681,6103,928,436,1104,868,559,416,941,1073
task_kam4_gh139681,6104,929,441,1125,869,556,420,948,1074
task_kam4_gh139681,6114,944,482,1188,869,538,426,939,1074
task_kam4_gh139681,6190,968,439,1284,867,1281,454,1468,857
task_kam4_gh139681,6191,975,435,1284,867,1292,456,1463,854
task_kam4_gh139681,6192,982,442,1286,867,1285,477,1461,857
task_kam4_gh139681,6207,1097,432,1315,838,1168,428,1392,860
task_kam4_gh139681,6257,1101,422,1259,824,1069,406,1203,806
task_kam4_gh139681,6258,1103,424,1259,824,1061,399,1220,799
task_kam4_gh139681,6259,1101,412,1256,826,1049,395,1217,804
task_kam4_gh139681,6260,1100,366,1253,826,1024,393,1243,817
task_kam4_gh139681,6261,1098,392,1253,827,1018,398,1223,807
task_kam4_gh139681,6262,1099,413,1253,828,1016,407,1227,809
task_kam4_gh139681,6263,1098,393,1254,827,1016,397,1241,818
task_kam4_gh139681,6265,1098,397,1255,826,1016,399,1245,820
task_kam4_gh139681,6266,1100,401,1253,825,1016,397,1244,822
task_kam4_gh139681,6283,1100,428,1272,842,1035,407,1208,801
task_kam4_gh139681,6322,1132,440,1322,861,1127,444,1323,844
task_kam4_gh139681,6382,1158,431,1349,873,857,410,1173,865
task_kam4_gh139681,6383,1159,431,1343,881,858,404,1175,868
task_kam4_gh139681,6384,1162,430,1341,891,855,410,1170,867
task_kam4_gh139681,6385,1157,435,1339,884,854,408,1173,868
task_kam4_gh139681,6452,840,420,1065,875,1002,476,1278,894
task_kam4_gh139681,6453,988,450,1259,900,838,426,1074,874
task_kam4_gh139681,6454,980,456,1243,907,828,432,1091,875
task_kam4_gh139681,6455,978,458,1228,935,824,442,1133,882
task_kam4_gh139681,6456,823,445,1129,883,1060,472,1224,949
task_kam4_gh139681,6457,833,444,1132,883,1020,482,1211,902
task_kam4_gh139681,6458,840,444,1131,881,1070,485,1208,906
task_kam4_gh139681,6459,831,442,1124,879,1049,467,1214,912
task_kam4_gh139681,6460,825,443,1108,872,1044,493,1207,932
task_kam4_gh139681,6461,845,444,1102,869,1036,538,1206,942
task_kam4_gh139681,6462,872,445,1092,870,986,569,1210,946
task_kam4_gh139681,6504,727,413,908,782,907,459,1117,866
task_kam4_gh139681,6505,743,432,908,783,922,449,1115,868
task_kam4_gh139681,6506,935,434,1125,861,762,432,909,786
task_kam4_gh139681,6507,944,436,1122,871,772,432,917,784
task_kam4_gh139681,6617,1231,436,1501,918,991,435,1342,874
task_kam4_gh139681,6618,1229,430,1492,923,991,438,1297,872
task_kam4_gh139681,6619,1227,421,1479,926,995,440,1332,880
task_kam4_gh139681,6620,1227,426,1459,930,1012,441,1332,880
task_kam4_gh139681,6621,1219,422,1440,933,1020,445,1333,875
